report_id,timestamp,latitude,longitude,description,category,severity,image_path
R-2917,2026-09-06T16:16:53,12.947703,79.15076,Stagnant rainwater is pooling across the driveway because the heavy rain clogged the drain pipes.,waterlogging,39,images/waterlog_01.jpg
R-2918,2026-09-06T16:18:25,12.94,79.163652,"Just some light moisture on the asphalt due to the rain we had earlier, no real issues.",wet_road,40,images/wetroad_01.jpg
R-2919,2026-09-06T16:19:07,12.94,79.177715,"The street is damp from the passing rain cloud, resulting in quiet splashing from vehicles.",wet_road,26,images/wetroad_02.jpg
R-2920,2026-09-06T16:20:44,12.943891,79.174046,"Residual damp patches on the highway from the rain shower, vehicles are kicking up fine spray.",wet_road,41,images/wetroad_01.jpg
R-2921,2026-09-06T16:25:41,12.94,79.14641,Slow drainage means murky water is sitting in stagnant puddles across the lane after the heavy rain.,waterlogging,47,images/waterlog_05.jpg
R-2922,2026-09-06T16:26:15,12.974807,79.15495,The drain is blocked by a massive heap of pine cones. Standing water is pooling right in front of the bakery.,drain_blockage,56,images/drain_04.jpg
R-2923,2026-09-06T16:27:34,12.965044,79.150009,A small continuous stream is flowing into the storm drain from the curb. It has been trickling slowly since yesterday with completely clear skies overhead.,pipe_leak,61,images/trickle_03.jpg
R-2924,2026-09-06T16:28:17,12.955422,79.173457,Street flooded from storm overflow and the heavy rain washed debris straight over the drain grates.,waterlogging,39,images/waterlog_04.jpg
R-2925,2026-09-06T16:36:37,12.94,79.157785,"The blacktop is damp following today's precipitation, causing minor splashing as cars go by.",wet_road,22,images/wetroad_04.jpg
R-2926,2026-09-06T16:38:22,12.945682,79.173718,The heavy rainstorm left behind deep stagnant rainwater that refuses to enter the blocked gutters.,waterlogging,31,images/waterlog_05.jpg
R-2927,2026-09-06T16:40:09,12.94,79.144154,Standing puddles across the lane are making driving impossible after today's heavy rain.,waterlogging,38,images/waterlog_01.jpg
R-2928,2026-09-06T16:40:22,12.94,79.179358,Street flooded from storm water piling up because slow drainage followed the heavy rain.,waterlogging,33,images/waterlog_06.jpg
R-2929,2026-09-06T16:41:16,12.946752,79.148566,Passing vehicles are creating a mild mist from the damp spots left behind by the storm.,wet_road,30,images/wetroad_02.jpg
R-2930,2026-09-06T16:43:26,12.946056,79.159567,"The road is a bit slick and damp from the recent weather pattern, just standard wet conditions.",wet_road,31,images/wetroad_04.jpg
R-2931,2026-09-06T16:44:04,12.963396,79.149189,Stagnant rainwater is covering the footpath as heavy rain continues to back up the local sewers.,waterlogging,36,images/waterlog_03.jpg
R-2932,2026-09-06T16:44:59,12.989959,79.160022,The asphalt in front of the local diner has a damp circle that stays all day. It has been weeping water slowly for almost forty eight hours in dry conditions.,pipe_leak,61,images/trickle_02.jpg
R-2933,2026-09-06T16:46:38,13.005119,79.165211,Drain cover on 12th St is buried under discarded cardboard boxes. Water is backing up and creating a hazard for turning cars.,drain_blockage,54,images/drain_02.jpg
R-2934,2026-09-06T16:48:03,12.995177,79.185085,Street drain is completely clogged and raw sewage is spilling out into the bike lanes. Major hazard.,sewer_overflow,53,images/drain_01.jpg
R-2935,2026-09-06T16:49:39,12.946524,79.177983,"Just a bit of moisture on the road surface due to the rain, cars are making a light splashing noise.",wet_road,31,images/wetroad_04.jpg
R-2936,2026-09-06T16:51:26,12.943257,79.172559,Slow drainage is trapping commuters in waist-deep water after the heavy rainstorm hit downtown.,waterlogging,42,images/waterlog_08.jpg
R-2937,2026-09-06T16:52:09,12.94982,79.146325,"The pavement is still damp after the rain cleared up, generating slight tire spray from traffic.",wet_road,26,images/wetroad_03.jpg
R-2938,2026-09-06T16:52:44,12.94,79.162444,"The roadway is showing some moisture from the recent rain, creating tiny splashes as cars drive by.",wet_road,34,images/wetroad_01.jpg
R-2939,2026-09-06T16:52:57,12.952292,79.139019,Street flooded from storm surges and the heavy rain left large floating debris across the roadway.,waterlogging,50,images/waterlog_03.jpg
R-2940,2026-09-06T16:53:16,12.94,79.164981,"Just noticed the asphalt is a bit damp from today's weather, with light tire spray on the curves.",wet_road,33,images/wetroad_04.jpg
R-2941,2026-09-06T16:56:28,12.94,79.166931,"The street has some lingering damp patches after the rain shower, causing mild water displacement from traffic.",wet_road,24,images/wetroad_04.jpg
R-2942,2026-09-06T16:57:47,12.949362,79.179537,Standing puddles across the lane are hiding sharp rocks washed onto the road by the heavy rain.,waterlogging,42,images/waterlog_04.jpg
R-2943,2026-09-06T17:00:20,12.941638,79.18061,"Pavement is somewhat moist due to the rain that just passed, leading to a gentle hissing sound from tires.",wet_road,31,images/wetroad_01.jpg
R-2944,2026-09-06T17:00:59,12.959818,79.168471,"The heavy rain caused slow drainage, leaving the street flooded with dirty brown water for hours.",waterlogging,32,images/waterlog_06.jpg
R-2945,2026-09-06T17:09:45,12.949188,79.143969,"A light sheen of dampness remains on the blacktop from the weather system, kicking up small mists.",wet_road,31,images/wetroad_04.jpg
R-2946,2026-09-06T17:14:31,12.949172,79.166173,"The road surface feels slightly slick from the rain earlier, nothing major though cars are spraying a bit.",wet_road,33,images/wetroad_01.jpg
R-2947,2026-09-06T17:15:43,12.956282,79.177689,Massive puddles left behind by the heavy rain are taking forever to drain into the blocked sewer.,waterlogging,24,images/waterlog_08.jpg
R-2948,2026-09-06T17:16:07,13.00507,79.173524,A mysterious oily slick covers the left lane of Jefferson avenue near the industrial park.,normal_road,17,images/noise_02.jpg
R-2949,2026-09-06T17:16:29,12.946887,79.174116,Water logging on the main avenue is terrible right now due to slow drainage after last night's heavy rain.,waterlogging,42,images/waterlog_06.jpg
R-2950,2026-09-06T17:17:58,12.950597,79.159118,"The heavy rain caused severe street flooding near the park entrance, trapping cars in knee-deep water.",waterlogging,42,images/waterlog_03.jpg
R-2951,2026-09-06T17:20:57,13.005078,79.165227,The storm drain by the playground is plugged with sand and sticks. Dirty water is pooling all over the swing area.,drain_blockage,70,images/drain_04.jpg
R-2952,2026-09-06T17:26:03,12.969909,79.178869,Multiple small potholes have clustered together near the bus stop on 9th street.,normal_road,14,images/noise_06.jpg
R-2953,2026-09-06T17:27:30,12.954686,79.175125,"Just some residual dampness on the lane following the rain, with soft splashing from passing automobiles.",wet_road,32,images/wetroad_01.jpg
R-2954,2026-09-06T17:28:30,12.995036,79.185133,Standing water is pooling near the storm drain on Cedar Ave because the grates are jammed with gravel from the shoulder.,drain_blockage,69,images/drain_03.jpg
R-2955,2026-09-06T17:29:52,12.9565,79.130394,Electrical access panel is missing from the base of the traffic light pole on 3rd avenue.,normal_road,12,images/noise_05.jpg
R-2956,2026-09-06T17:30:46,12.94,79.147975,"The street looks dark and damp from the recent storm activity, producing minor tire mist behind vehicles.",wet_road,45,images/wetroad_02.jpg
R-2957,2026-09-06T17:31:31,12.953097,79.18127,Nasty stagnant rainwater has been sitting in the alleyway since the heavy rain storm passed through.,waterlogging,33,images/waterlog_03.jpg
R-2958,2026-09-06T17:33:03,12.941709,79.14633,"Because of poor drainage from the heavy rain, water is pooled across the entire residential lane.",waterlogging,44,images/waterlog_05.jpg
R-2959,2026-09-06T17:36:59,12.946006,79.174836,"The heavy rain overloaded the drainage system, leaving stagnant rainwater all over the pavement.",waterlogging,38,images/waterlog_07.jpg
R-2960,2026-09-06T17:37:48,12.94,79.16067,"Asphalt is holding onto some damp spots after the weather front cleared, causing faint splashing.",wet_road,21,images/wetroad_02.jpg
R-2961,2026-09-06T17:37:49,12.95391,79.144764,Standing water covers the road completely because the heavy rain caused severe street flooding.,waterlogging,47,images/waterlog_05.jpg
R-2962,2026-09-06T17:38:19,12.94,79.158053,Slow drainage after the heavy rain has turned this block into a massive pool of muddy water.,waterlogging,48,images/waterlog_06.jpg
R-2963,2026-09-06T17:39:41,12.944952,79.145475,"Roads are a little damp from the morning rain, generating light water spray as traffic moves along.",wet_road,26,images/wetroad_02.jpg
R-2964,2026-09-06T17:45:51,12.97521,79.184537,Cardboard boxes and packing peanuts are blowing all over the sidewalk from an overfilled public bin.,normal_road,22,images/noise_01.jpg
R-2965,2026-09-06T17:50:10,12.94,79.168396,Stagnant rainwater is collecting in deep trenches on the side street following the heavy rain storm.,waterlogging,50,images/waterlog_07.jpg
R-2966,2026-09-06T17:51:11,12.992709,79.14114,An aggressive stray terrier is barking at pedestrians near the community garden entrance.,normal_road,18,images/noise_05.jpg
R-2967,2026-09-06T17:53:24,12.959249,79.159865,"The pavement has thin damp patches due to the recent rain, with cars throwing up tiny amounts of water.",wet_road,32,images/wetroad_02.jpg
R-2968,2026-09-06T17:53:55,12.940075,79.148158,"Just reporting some mild road moisture left over from the rain, traffic is kicking up a small spray.",wet_road,28,images/wetroad_01.jpg
R-2969,2026-09-06T17:54:18,12.952614,79.151502,"The street surface is damp following the precipitation, leading to gentle splashing noises from cars.",wet_road,23,images/wetroad_04.jpg
R-2970,2026-09-06T17:55:06,12.962437,79.160928,The street is flooded from storm runoff after the heavy rain completely overwhelmed the local grates.,waterlogging,23,images/waterlog_01.jpg
R-2971,2026-09-06T17:58:04,13.00103,79.167415,The pedestrian yield sign is completely obscured by dense bushes growing over the fence.,normal_road,23,images/noise_05.jpg
R-2972,2026-09-06T17:59:20,12.959565,79.143777,Standing puddles across the lane are splashing pedestrians as heavy rain runoff refuses to recede.,waterlogging,28,images/waterlog_02.jpg
R-2973,2026-09-06T17:59:32,12.94,79.150674,"Heavy rain caused awful slow drainage, leaving large patches of stagnant rainwater by the corner store.",waterlogging,26,images/waterlog_06.jpg
R-2974,2026-09-06T18:08:33,12.965531,79.161083,Crumbling concrete steps leading up to the overpass are missing a chunk on the edge.,normal_road,14,images/noise_03.jpg
R-2975,2026-09-06T18:30:15,12.990144,79.159981,A tiny constant trickle is coming up from underneath the road surface. The resulting puddle has been sitting there since Saturday without ever evaporating.,pipe_leak,64,images/trickle_03.jpg
R-2976,2026-09-06T18:33:10,13.004995,79.164984,An overflowing manhole is sending a stream of foul wastewater down the alley. Can smell it from indoors.,sewer_overflow,70,images/drain_02.jpg
R-2977,2026-09-06T19:12:00,12.997486,79.182953,Dark grease puddle sitting right in the middle of the delivery alley behind Main street.,normal_road,13,images/noise_04.jpg
R-2978,2026-09-06T19:27:14,12.990002,79.16013,The side street curb is slick and wet from a slow underground leak. It has been damp continuously since Sunday afternoon with zero precipitation anywhere.,pipe_leak,54,images/trickle_01.jpg
R-2979,2026-09-06T19:33:53,12.974972,79.154892,The drainage grate is totally choked with plastic grocery bags. Water is backing up and creating a deep puddle.,drain_blockage,69,images/drain_04.jpg
R-2980,2026-09-06T20:00:42,12.965886,79.150557,A series of sharp ruts in the dirt shoulder of county road 5 is threatening car bumpers.,normal_road,8,images/noise_02.jpg
R-2981,2026-09-06T20:08:38,12.994936,79.184976,Dark sludge is bubbling up out of the drainage hole near the gas station. Very strong obnoxious odor.,sewer_overflow,66,images/drain_02.jpg
R-2982,2026-09-06T20:15:46,12.989989,79.160011,A quiet little pool of water has just been sitting on the blacktop for over a day. There hasn't been any rain so it must be a slow underground pipe leak.,pipe_leak,57,images/trickle_05.jpg
R-2983,2026-09-06T20:20:39,12.969968,79.154068,Glass globe of the pedestrian walkway light is completely smashed with shards on the ground.,normal_road,19,images/noise_05.jpg
R-2984,2026-09-06T20:29:00,12.989974,79.159899,Water keeps bubbling up ever so slightly right by the edge of our driveway. The resulting puddle hasn't dried up once since yesterday morning.,pipe_leak,43,images/trickle_02.jpg
R-2985,2026-09-06T20:45:26,12.990096,79.159948,The grassy patch next to the municipal billboard is completely soaked through. A tiny trickle has been oozing from the ground there for nearly two days straight.,pipe_leak,51,images/trickle_04.jpg
R-2986,2026-09-06T20:52:45,13.005146,79.165028,Sewage backup is creating a massive puddle of dirty black water right across the jogging path.,sewer_overflow,63,images/drain_03.jpg
R-2987,2026-09-06T20:59:08,12.952473,79.151985,Heavy tree branches from the storm are resting right across the bike lane on 12th street.,normal_road,19,images/noise_02.jpg
